year_1,year_2,nhgisnam_1,nhgisst_1,nhgiscty_1,icpsrst_1,icpsrcty_1,icpsrnam_1,statenam_1,gisjoin_1,nhgisnam_2,nhgisst_2,nhgiscty_2,icpsrst_2,icpsrcty_2,icpsrnam_2,statenam_2,gisjoin_2,area_1,area_2,area_intersection,weight_value,weight_count
1880,1830,Oldham,210,1850,51,1850,OLDHAM,Kentucky,G2101850,Oldham,210,1850,51,1850,OLDHAM,Kentucky,G2101850,509043576.459863,716202769.159083,508012252.542588,0.997973996795232,0.709313443648175
1880,1830,Trimble,210,2230,51,2230,TRIMBLE,Kentucky,G2102230,Oldham,210,1850,51,1850,OLDHAM,Kentucky,G2101850,404640828.160402,716202769.159083,193085885.049956,0.477178454600769,0.269596674802953
1880,1830,Shelby,210,2110,51,2110,SHELBY,Kentucky,G2102110,Oldham,210,1850,51,1850,OLDHAM,Kentucky,G2101850,998814636.488468,716202769.159083,15104633.0969822,0.015122558826416,0.0210898836857571
1880,1830,Cleveland,370,0450,47,450,CLEVELAND,North Carolina,G3700450,Lincoln,370,1090,47,1090,LINCOLN,North Carolina,G3701090,1201577087.08152,3266767201.28557,446895342.624537,0.371923988422575,0.13680048656319
1880,1830,Gaston,370,0710,47,710,GASTON,North Carolina,G3700710,Lincoln,370,1090,47,1090,LINCOLN,North Carolina,G3701090,953671607.959325,3266767201.28557,953671607.959325,1,0.29193130370111
1880,1830,Catawba,370,0350,47,350,CATAWBA,North Carolina,G3700350,Lincoln,370,1090,47,1090,LINCOLN,North Carolina,G3701090,1070992758.97569,3266767201.28557,1070992758.97569,1,0.327844836495917
1880,1830,Lincoln,370,1090,47,1090,LINCOLN,North Carolina,G3701090,Lincoln,370,1090,47,1090,LINCOLN,North Carolina,G3701090,795207490.628943,3266767201.28557,795207490.628943,1,0.243423372903954
1880,1830,Sumter,450,0850,48,850,SUMTER,South Carolina,G4500850,Sumter,450,0850,48,850,SUMTER,South Carolina,G4500850,2406645636.49148,4483852950.02086,2406645636.49148,1,0.536736075718157
1880,1830,Clarendon,450,0270,48,270,CLARENDON,South Carolina,G4500270,Sumter,450,0850,48,850,SUMTER,South Carolina,G4500850,2077207314.45664,4483852950.02086,2077207314.45664,1,0.463263924488643
1880,1830,Rutland,500,0210,6,210,RUTLAND,Vermont,G5000210,Windsor,500,0270,6,270,WINDSOR,Vermont,G5000270,2452388301.04027,2488091013.58137,3408103.78187312,0.00138970805741792,0.00136976652512702
1880,1830,Windsor,500,0270,6,270,WINDSOR,Vermont,G5000270,Windsor,500,0270,6,270,WINDSOR,Vermont,G5000270,2521719873.8875,2488091013.58137,2484682918.45194,0.985312819310712,0.998630236952418
1880,1830,Amelia,510,0070,40,70,AMELIA,Virginia,G5100070,Amelia,510,0070,40,70,AMELIA,Virginia,G5100070,928624009.631112,928624009.631112,928624009.631112,1,1
1880,1830,Worth,130,3210,44,3210,WORTH,Georgia,G1303210,Thomas,130,2750,44,2750,THOMAS,Georgia,G1302750,1943760590.50297,3323713757.48795,6294763.35587165,0.00323844581818732,0.00189389454542837
1880,1830,Colquitt,130,0710,44,710,COLQUITT,Georgia,G1300710,Thomas,130,2750,44,2750,THOMAS,Georgia,G1302750,1459915610.37749,3323713757.48795,1071522159.81479,0.733961711346948,0.322387015849596
1880,1830,Brooks,130,0270,44,270,BROOKS,Georgia,G1300270,Thomas,130,2750,44,2750,THOMAS,Georgia,G1302750,1269739646.41314,3323713757.48795,329352643.717148,0.259385965183909,0.0990917593234839
1880,1830,Thomas,130,2750,44,2750,THOMAS,Georgia,G1302750,Thomas,130,2750,44,2750,THOMAS,Georgia,G1302750,1916544190.32823,3323713757.48795,1916544190.32169,0.999999999996588,0.576627330197716
1880,1830,Norfolk,250,0210,3,210,NORFOLK,Massachusetts,G2500210,Norfolk,250,0210,3,210,NORFOLK,Massachusetts,G2500210,1071358673.77583,1140294896.91603,1070887950.08088,0.999560629221123,0.939132458609729
1880,1830,Suffolk,250,0250,3,250,SUFFOLK,Massachusetts,G2500250,Norfolk,250,0210,3,210,NORFOLK,Massachusetts,G2500210,144652762.860672,1140294896.91603,69248165.3108022,0.478719963181771,0.0607282953717381
1880,1830,Worcester,250,0270,3,270,WORCESTER,Massachusetts,G2500270,Norfolk,250,0210,3,210,NORFOLK,Massachusetts,G2500210,4060632154.87798,1140294896.91603,101382.25793075,2.49671120317956e-05,8.8908806138607e-05
1880,1830,Gibson,180,0510,22,510,GIBSON,Indiana,G1800510,Gibson,180,0510,22,510,GIBSON,Indiana,G1800510,1292543718.84031,1292543718.84031,1292543718.84031,1,1
1880,1830,Lorain,390,0930,24,930,LORAIN,Ohio,G3900930,Lorain,390,0930,24,930,LORAIN,Ohio,G3900930,1281184983.51497,1519421307.52836,1281184983.51497,1,0.843205881849232
1880,1830,Medina,390,1030,24,1030,MEDINA,Ohio,G3901030,Lorain,390,0930,24,930,LORAIN,Ohio,G3900930,1095854397.53326,1519421307.52836,128584308.86205,0.117337037795796,0.0846271591855042
1880,1830,Ashland,390,0050,24,50,ASHLAND,Ohio,G3900050,Lorain,390,0930,24,930,LORAIN,Ohio,G3900930,1105521563.89907,1519421307.52836,109652023.591134,0.099185784494698,0.0721669645198702
1880,1830,New London,090,0110,1,110,NEW LONDON,Connecticut,G0900110,New London,090,0110,1,110,NEW LONDON,Connecticut,G0900110,1689892346.3666,1689892346.3666,1689892346.3666,1,1
1880,1830,Calhoun,130,0370,44,370,CALHOUN,Georgia,G1300370,Baker,130,0070,44,70,BAKER,Georgia,G1300070,724185997.022839,3713662531.54607,427808425.372836,0.590743851899341,0.115198519450482
1880,1830,Baker,130,0070,44,70,BAKER,Georgia,G1300070,Baker,130,0070,44,70,BAKER,Georgia,G1300070,904741909.730229,3713662531.54607,904741909.656541,0.999999999918553,0.243625235726489
1880,1830,Dougherty,130,0950,44,950,DOUGHERTY,Georgia,G1300950,Baker,130,0070,44,70,BAKER,Georgia,G1300070,866724753.998502,3713662531.54607,853682535.077186,0.984952294415099,0.229876174214942
1880,1830,Miller,130,2010,44,2010,MILLER,Georgia,G1302010,Baker,130,0070,44,70,BAKER,Georgia,G1300070,703434567.675524,3713662531.54607,195592170.17146,0.278053111347354,0.0526682671109676
1880,1830,Mitchell,130,2050,44,2050,MITCHELL,Georgia,G1302050,Baker,130,0070,44,70,BAKER,Georgia,G1300070,1331837488.82358,3713662531.54607,1331837488.82358,1,0.358631802838885
1880,1830,Norfolk,510,1290,40,1290,NORFOLK,Virginia,G5101290,Norfolk,510,1290,40,1290,NORFOLK,Virginia,G5101290,1100563559.63265,1086479294.34973,1086479294.34974,0.987202678882428,1
1880,1830,Dare,370,0550,47,550,DARE,North Carolina,G3700550,Hyde,370,0950,47,950,HYDE,North Carolina,G3700950,847734222.780424,2017069174.06,181784238.608103,0.214435413509533,0.0901229570834223
1880,1830,Hyde,370,0950,47,950,HYDE,North Carolina,G3700950,Hyde,370,0950,47,950,HYDE,North Carolina,G3700950,1860237350.4122,2017069174.06,1835284935.4521,0.986586434814584,0.90987704291668
1880,1830,Prince George,510,1490,40,1490,PRINCE GEORGE,Virginia,G5101490,Prince George,510,1490,40,1490,PRINCE GEORGE,Virginia,G5101490,789353226.257848,786267051.516225,786267051.516225,0.996090248777149,1
1880,1830,Henry,170,0730,21,730,HENRY,Illinois,G1700730,Henry,170,0730,21,730,HENRY,Illinois,G1700730,2138275161.9635,1119554518.80718,748339056.392454,0.349973225945945,0.668425738828481
