year_1,year_2,nhgisnam_1,nhgisst_1,nhgiscty_1,icpsrst_1,icpsrcty_1,icpsrnam_1,statenam_1,gisjoin_1,nhgisnam_2,nhgisst_2,nhgiscty_2,icpsrst_2,icpsrcty_2,icpsrnam_2,statenam_2,gisjoin_2,area_1,area_2,area_intersection,weight_value,weight_count
1820,1800,Lunenburg,510,1110,40,1110,LUNENBURG,Virginia,G5101110,Lunenburg,510,1110,40,1110,LUNENBURG,Virginia,G5101110,1119857463.21123,1119857463.21123,1119857463.21123,1,1
1820,1800,Southampton,510,1750,40,1750,SOUTHAMPTON,Virginia,G5101750,Southampton,510,1750,40,1750,SOUTHAMPTON,Virginia,G5101750,1581847265.02049,1581847265.02049,1581847265.02049,1,1
1820,1800,Woodford,210,2390,51,2390,WOODFORD,Kentucky,G2102390,Woodford,210,2390,51,2390,WOODFORD,Kentucky,G2102390,497231851.20341,497231851.20341,497231851.20341,1,1
1820,1800,Fluvanna,510,0650,40,650,FLUVANNA,Virginia,G5100650,Fluvanna,510,0650,40,650,FLUVANNA,Virginia,G5100650,751629422.037362,751629422.037362,751629422.037362,1,1
1820,1800,Isle Of Wight,510,0930,40,930,ISLE OF WIGHT,Virginia,G5100930,Isle Of Wight,510,0930,40,930,ISLE OF WIGHT,Virginia,G5100930,830480871.53418,830480871.53418,830480871.53418,1,1
1820,1800,Lexington,450,0630,48,630,LEXINGTON,South Carolina,G4500630,Orangeburg,450,0750,48,750,ORANGEBURG,South Carolina,G4500750,2414491498.13727,6671713204.95025,2414491498.13727,1,0.361899773561276
1820,1800,Orangeburg,450,0750,48,750,ORANGEBURG,South Carolina,G4500750,Orangeburg,450,0750,48,750,ORANGEBURG,South Carolina,G4500750,4257221704.46281,6671713204.95025,4257221704.46281,1,0.638100226086465
1820,1800,Westmoreland,510,1930,40,1930,WESTMORELAND,Virginia,G5101930,Richmond,510,1590,40,8010,RICHMOND-WESTMORE,Virginia,G5101590,608204479.274766,1112355123.72876,608204479.274766,1,0.546771859364466
1820,1800,Richmond,510,1590,40,1590,RICHMOND,Virginia,G5101590,Richmond,510,1590,40,8010,RICHMOND-WESTMORE,Virginia,G5101590,504150644.453962,1112355123.72876,504150644.453962,1,0.453228140635504
1820,1800,Richmond,360,0850,13,850,RICHMOND,New York,G3600850,Richmond,360,0850,13,850,RICHMOND,New York,G3600850,152308395.516217,152308395.516217,152308395.516217,1,1
1820,1800,Washington,470,1790,54,1790,WASHINGTON,Tennessee,G4701790,Washington,470,1790,54,1790,WASHINGTON,Tennessee,G4701790,1226080554.76248,1226080554.76248,1226080554.76248,1,1
1820,1800,Essex,340,0130,12,130,ESSEX,New Jersey,G3400130,Essex,340,0130,12,130,ESSEX,New Jersey,G3400130,670800584.805543,670800584.805543,670800584.805543,1,1
1820,1800,Bond,170,0050,21,50,BOND,Illinois,G1700050,St Clair,185,0155,,,,Indiana Territory,G1850155,12329052708.5155,22742096129.3728,3598142209.4991,0.29184255226794,0.158215064655007
1820,1800,Jefferson,170,0810,21,810,JEFFERSON,Illinois,G1700810,St Clair,185,0155,,,,Indiana Territory,G1850155,2625505857.33294,22742096129.3728,264789346.472467,0.100852696912833,0.0116431372449646
1820,1800,Washington,170,1890,21,1890,WASHINGTON,Illinois,G1701890,St Clair,185,0155,,,,Indiana Territory,G1850155,2378299188.50991,22742096129.3728,2223942905.02941,0.935098038032291,0.0977897064711221
1820,1800,Monroe,170,1330,21,1330,MONROE,Illinois,G1701330,St Clair,185,0155,,,,Indiana Territory,G1850155,857687749.042566,22742096129.3728,492115548.245022,0.573770056520416,0.0216389705436793
1820,1800,Madison,170,1190,21,1190,MADISON,Illinois,G1701190,St Clair,185,0155,,,,Indiana Territory,G1850155,38915353784.4912,22742096129.3728,14327993781.4609,0.368183567360269,0.6300208081064
1820,1800,St Clair,170,1630,21,1630,ST CLAIR,Illinois,G1701630,St Clair,185,0155,,,,Indiana Territory,G1850155,1917912271.8183,22742096129.3728,1835112335.27162,0.956828089708096,0.0806923128295751
1820,1800,Columbus,370,0470,47,470,COLUMBUS,North Carolina,G3700470,Bladen,370,0170,47,170,BLADEN,North Carolina,G3700170,1961913590.39272,3642545312.97147,1056801540.10733,0.538658555240337,0.290127218553452
1820,1800,Bladen,370,0170,47,170,BLADEN,North Carolina,G3700170,Bladen,370,0170,47,170,BLADEN,North Carolina,G3700170,2585743775.69363,3642545312.97147,2585743770.07363,0.999999997826546,0.709872780680458
1820,1800,Washington,500,0230,6,230,WASHINGTON,Vermont,G5000230,Orange,500,0170,6,170,ORANGE,Vermont,G5000170,1453055409.67619,2185707833.0318,286655769.642612,0.197277934298798,0.131150085711589
