year_1,year_2,nhgisnam_1,nhgisst_1,nhgiscty_1,icpsrst_1,icpsrcty_1,icpsrnam_1,statenam_1,gisjoin_1,nhgisnam_2,nhgisst_2,nhgiscty_2,icpsrst_2,icpsrcty_2,icpsrnam_2,statenam_2,gisjoin_2,area_1,area_2,area_intersection,weight_value,weight_count
1870,1860,Forest,420,0530,14,530,FOREST,Pennsylvania,G4200530,Venango,420,1210,14,1210,VENANGO,Pennsylvania,G4201210,1117293876.40216,2350603313.71045,581592104.233951,0.520536375001678,0.247422481216494
1870,1860,Venango,420,1210,14,1210,VENANGO,Pennsylvania,G4201210,Venango,420,1210,14,1210,VENANGO,Pennsylvania,G4201210,1769011201.49323,2350603313.71045,1769011201.49323,1,0.752577515387245
1870,1860,Wright,190,1970,31,1970,WRIGHT,Iowa,G1901970,Wright,190,1970,31,1970,WRIGHT,Iowa,G1901970,1508755622.34296,1508755622.34296,1508755622.34296,1,1
1870,1860,Union,130,2910,44,2910,UNION,Georgia,G1302910,Union,130,2910,44,2910,UNION,Georgia,G1302910,852175323.608512,852175323.608512,852175323.608512,1,1
1870,1860,Grayson,480,1810,49,1810,GRAYSON,Texas,G4801810,Grayson,480,1810,49,1810,GRAYSON,Texas,G4801810,2536123811.01148,2536123811.01148,2536123811.01148,1,1
1870,1860,Orleans,220,0710,45,710,ORLEANS,Louisiana,G2200710,Orleans,220,0710,45,710,ORLEANS,Louisiana,G2200710,625599161.328361,625599161.328361,625599161.328361,1,1
1870,1860,Jefferson,480,2450,49,2450,JEFFERSON,Texas,G4802450,Jefferson,480,2450,49,2450,JEFFERSON,Texas,G4802450,2488680959.55162,2488680959.55162,2488680959.55162,1,1
1870,1860,Vermillion,220,1130,45,1130,VERMILLION,Louisiana,G2201130,Vermillion,220,1130,45,1130,VERMILLION,Louisiana,G2201130,3368867022.18291,4457936321.88562,3368867022.18291,1,0.75570101924604
1870,1860,Cameron,220,0230,45,230,CAMERON,Louisiana,G2200230,Vermillion,220,1130,45,1130,VERMILLION,Louisiana,G2201130,4143870746.68931,4457936321.88562,1089069299.70272,0.262814495498638,0.244298980753961
1870,1860,Auglaize,390,0110,24,110,AUGLAIZE,Ohio,G3900110,Auglaize,390,0110,24,110,AUGLAIZE,Ohio,G3900110,1040444338.66115,1040444338.66115,1040444338.66115,1,1
1870,1860,Atchison,290,0050,34,50,ATCHISON,Missouri,G2900050,Atchison,290,0050,34,50,ATCHISON,Missouri,G2900050,1417653054.5307,1417653054.5307,1417653054.5307,1,1
1870,1860,Powhatan,510,1450,40,1450,POWHATAN,Virginia,G5101450,Powhatan,510,1450,40,1450,POWHATAN,Virginia,G5101450,679616442.549051,679616442.549051,679616442.549051,1,1
1870,1860,Hopkins,210,1070,51,1070,HOPKINS,Kentucky,G2101070,Hopkins,210,1070,51,1070,HOPKINS,Kentucky,G2101070,1435465370.74658,1435465370.74658,1435465370.74658,1,1
1870,1860,Taylor,190,1730,31,1730,TAYLOR,Iowa,G1901730,Taylor,190,1730,31,1730,TAYLOR,Iowa,G1901730,1385187494.97066,1385187494.97066,1385187494.97066,1,1
1870,1860,Clark,535,0055,73,110,CLARKE,Washington Territory,G5350055,Clark,535,0055,73,110,CLARK,Washington Territory,G5350055,3628508856.93059,3628508856.93059,3628508856.93059,1,1
1870,1860,Scott,470,1510,54,1510,SCOTT,Tennessee,G4701510,Scott,470,1510,54,1510,SCOTT,Tennessee,G4701510,1380025112.95071,1366220212.45608,1366220212.45608,0.989996630956148,1
1870,1860,Duplin,370,0610,47,610,DUPLIN,North Carolina,G3700610,Duplin,370,0610,47,610,DUPLIN,North Carolina,G3700610,2121503303.04227,2121503303.04227,2121503303.04227,1,1
1870,1860,Hill,480,2170,49,2170,HILL,Texas,G4802170,Hill,480,2170,49,2170,HILL,Texas,G4802170,2552854396.95652,2552854396.95652,2552854396.95652,1,1
1870,1860,Lee,510,1050,40,1050,LEE,Virginia,G5101050,Lee,510,1050,40,1050,LEE,Virginia,G5101050,1132654062.03578,1132654062.03578,1132654062.03578,1,1
1870,1860,Greene,470,0590,54,590,GREENE,Tennessee,G4700590,Greene,470,0590,54,590,GREENE,Tennessee,G4700590,1574683462.98542,1574683462.98542,1574683462.98542,1,1
1870,1860,Floyd,180,0430,22,430,FLOYD,Indiana,G1800430,Floyd,180,0430,22,430,FLOYD,Indiana,G1800430,384124870.390582,384124870.390582,384124870.390582,1,1
