year_1,year_2,nhgisnam_1,nhgisst_1,nhgiscty_1,icpsrst_1,icpsrcty_1,icpsrnam_1,statenam_1,gisjoin_1,nhgisnam_2,nhgisst_2,nhgiscty_2,icpsrst_2,icpsrcty_2,icpsrnam_2,statenam_2,gisjoin_2,area_1,area_2,area_intersection,weight_value,weight_count
1950,1900,Giles,470,0550,54,550,GILES,Tennessee,G4700550,Lawrence,470,0990,54,990,LAWRENCE,Tennessee,G4700990,1582945809.55044,1574160478.61227,1169804.05769795,0.000739004488113325,0.000743128844607516
1950,1900,Lawrence,470,0990,54,990,LAWRENCE,Tennessee,G4700990,Lawrence,470,0990,54,990,LAWRENCE,Tennessee,G4700990,1600399725.52475,1574160478.61227,1572990675.09359,0.982873622137014,0.999256871497811
1950,1900,Sherman,310,1630,35,1630,SHERMAN,Nebraska,G3101630,Sherman,310,1630,35,1630,SHERMAN,Nebraska,G3101630,1480493063.62182,1480493063.62182,1480493063.62182,1,1
1950,1900,Gallatin,210,0770,51,770,GALLATIN,Kentucky,G2100770,Gallatin,210,0770,51,770,GALLATIN,Kentucky,G2100770,271104390.106632,271104390.106632,271104390.106632,1,1
1950,1900,Sherman,410,0550,72,550,SHERMAN,Oregon,G4100550,Sherman,410,0550,72,550,SHERMAN,Oregon,G4100550,2152933733.44382,2152933733.44382,2152933733.44382,1,1
1950,1900,Harrison,290,0810,34,810,HARRISON,Missouri,G2900810,Harrison,290,0810,34,810,HARRISON,Missouri,G2900810,1881498062.49351,1881498062.49351,1881498062.49351,1,1
1950,1900,Mason,480,3190,49,3190,MASON,Texas,G4803190,Mason,480,3190,49,3190,MASON,Texas,G4803190,2414382518.52795,2414382518.52795,2414382518.52795,1,1
1950,1900,Brevard,120,0090,43,90,BREVARD/ST LUCIE,Florida,G1200090,Brevard,120,0090,43,90,BREVARD/ST LUCIE,Florida,G1200090,2813711146.67719,6520827720.00387,2813711146.67719,1,0.431496010551789
1950,1900,St Lucie,120,1110,43,1110,ST LUCIE,Florida,G1201110,Brevard,120,0090,43,90,BREVARD/ST LUCIE,Florida,G1200090,1492301052.72989,6520827720.00387,1492301052.72989,1,0.228851476654103
1950,1900,Martin,120,0850,43,850,MARTIN,Florida,G1200850,Brevard,120,0090,43,90,BREVARD/ST LUCIE,Florida,G1200090,1455338667.34372,6520827720.00387,42899220.4353499,0.029477139169022,0.00657879985139746
1950,1900,Okeechobee,120,0930,43,930,OKEECHOBEE,Florida,G1200930,Brevard,120,0090,43,90,BREVARD/ST LUCIE,Florida,G1200090,2015781422.88127,6520827720.00387,838117817.916825,0.41577812376049,0.128529360673913
1950,1900,Indian River,120,0610,43,610,INDIAN RIVER,Florida,G1200610,Brevard,120,0090,43,90,BREVARD/ST LUCIE,Florida,G1200090,1333798472.91439,6520827720.00387,1333798472.91439,1,0.204544350837964
1950,1900,Calhoun,170,0130,21,130,CALHOUN,Illinois,G1700130,Calhoun,170,0130,21,130,CALHOUN,Illinois,G1700130,734742928.707031,734742928.707031,734742928.707031,1,1
1950,1900,Martin,270,0910,33,910,MARTIN,Minnesota,G2700910,Martin,270,0910,33,910,MARTIN,Minnesota,G2700910,1889518058.20671,1889518058.20671,1889518058.20671,1,1
1950,1900,Hanover,510,0850,40,850,HANOVER,Virginia,G5100850,Hanover,510,0850,40,850,HANOVER,Virginia,G5100850,1227869736.1384,1227869736.1384,1227869736.1384,1,1
1950,1900,Graham,200,0650,32,650,GRAHAM,Kansas,G2000650,Graham,200,0650,32,650,GRAHAM,Kansas,G2000650,2327543152.43404,2327543152.43404,2327543152.43404,1,1
1950,1900,Effingham,130,1030,44,1030,EFFINGHAM,Georgia,G1301030,Effingham,130,1030,44,1030,EFFINGHAM,Georgia,G1301030,1250511427.10649,1250511427.10649,1250511427.10649,1,1
1950,1900,Pacific,530,0490,73,490,PACIFIC,Washington,G5300490,Pacific,530,0490,73,490,PACIFIC,Washington,G5300490,2423549393.33422,2423549393.33422,2423549393.33422,1,1
