year_1,year_2,nhgisnam_1,nhgisst_1,nhgiscty_1,icpsrst_1,icpsrcty_1,icpsrnam_1,statenam_1,gisjoin_1,nhgisnam_2,nhgisst_2,nhgiscty_2,icpsrst_2,icpsrcty_2,icpsrnam_2,statenam_2,gisjoin_2,area_1,area_2,area_intersection,weight_value,weight_count
1790,1820,Middlesex,510,1190,40,1190,MIDDLESEX,Virginia,G5101190,Middlesex,510,1190,40,1190,MIDDLESEX,Virginia,G5101190,344304245.997164,344304245.997164,344304245.997164,1,1
1790,1820,Pasquotank,370,1390,47,1390,PASQUOTANK,North Carolina,G3701390,Pasquotank,370,1390,47,1390,PASQUOTANK,North Carolina,G3701390,589907613.887677,589907613.887677,589907613.887677,1,1
1790,1820,Northampton,420,0950,14,950,NORTHAMPTON,Pennsylvania,G4200950,Northampton,420,0950,14,950,NORTHAMPTON,Pennsylvania,G4200950,8273369416.59023,2945271189.80798,2945271189.80786,0.355994159272259,0.99999999999996
1790,1820,Territory outline (No Population),385,0000,,,Territory outline (No Population),Northwest Territory,G3850000,Hocking,390,0730,24,730,HOCKING,Ohio,G3900730,711109632636.054,1193719490.057,1193719490.057,0.00167867152302793,1
1790,1820,Territory outline (No Population),385,0000,,,Territory outline (No Population),Northwest Territory,G3850000,Indian Lands - no population,180,0695,,,Indian Lands,Indiana,G1800695,711109632636.054,27921357103.7911,27921357103.7912,0.0392644900622255,1.00000000000001
1790,1820,York,250,0275,2,310,YORK,Massachusetts,G2500275,Cumberland,230,0050,2,50,CUMBERLAND,Maine,G2300050,6883460912.79675,2959536595.86367,140809521.506624,0.0204562099342862,0.0475782329245137
1790,1820,Cumberland,250,0055,2,50,CUMBERLAND,Massachusetts,G2500055,Cumberland,230,0050,2,50,CUMBERLAND,Maine,G2300050,9814998055.86865,2959536595.86367,2818727071.66887,0.287185698420335,0.952421766167179
1790,1820,Territory outline (No Population),385,0000,,,Territory outline (No Population),Northwest Territory,G3850000,Muskingum,390,1190,24,1190,MUSKINGUM,Ohio,G3901190,711109632636.054,1742000995.1622,1742000995.1622,0.00244969399261922,1
1790,1820,Moore,370,1250,47,1250,MOORE,North Carolina,G3701250,Moore,370,1250,47,1250,MOORE,North Carolina,G3701250,2220760581.02495,2220760581.02495,2220760581.02495,1,1
1790,1820,Carteret,370,0310,47,310,CARTERET,North Carolina,G3700310,Carteret,370,0310,47,310,CARTERET,North Carolina,G3700310,1211361519.19842,1211361519.19842,1211361519.19842,1,1
