year_1,year_2,nhgisnam_1,nhgisst_1,nhgiscty_1,icpsrst_1,icpsrcty_1,icpsrnam_1,statenam_1,gisjoin_1,nhgisnam_2,nhgisst_2,nhgiscty_2,icpsrst_2,icpsrcty_2,icpsrnam_2,statenam_2,gisjoin_2,area_1,area_2,area_intersection,weight_value,weight_count
1830,1810,Montgomery,510,1210,40,1210,MONTGOMERY,Virginia,G5101210,Montgomery,510,1210,40,1210,MONTGOMERY,Virginia,G5101210,2704401009.2567,2704401009.2567,2704401009.2567,1,1
1830,1810,Montgomery,240,0310,52,290,MONTGOMERY,Maryland,G2400310,Montgomery,240,0310,52,290,MONTGOMERY,Maryland,G2400310,1311045720.63835,1311045720.63835,1311045720.63835,1,1
1830,1810,Wilkinson,130,3190,44,3190,WILKINSON,Georgia,G1303190,Wilkinson,130,3190,44,3190,WILKINSON,Georgia,G1303190,1176077943.19612,1176077943.19612,1176077943.19612,1,1
1830,1810,Claiborne,470,0250,54,250,CLAIBORNE,Tennessee,G4700250,Claiborne,470,0250,54,250,CLAIBORNE,Tennessee,G4700250,1532297415.35818,1532297415.35818,1532297415.35818,1,1
1830,1810,Boone,210,0150,51,150,BOONE,Kentucky,G2100150,Gallatin,210,0770,51,770,GALLATIN,Kentucky,G2100770,751067797.180441,1099819802.91106,22135290.4467688,0.0294717607782761,0.0201262883139402
1830,1810,Gallatin,210,0770,51,770,GALLATIN,Kentucky,G2100770,Gallatin,210,0770,51,770,GALLATIN,Kentucky,G2100770,722292975.718184,1099819802.91106,722292975.718184,1,0.656737561740919
1830,1810,Owen,210,1870,51,1870,OWEN,Kentucky,G2101870,Gallatin,210,0770,51,770,GALLATIN,Kentucky,G2100770,941280450.829246,1099819802.91106,355391537.474768,0.377561795914997,0.323136150607673
1830,1810,Dickson,470,0430,54,430,DICKSON,Tennessee,G4700430,Humphreys,470,0850,54,850,HUMPHREYS,Tennessee,G4700850,1501964613.15214,4387511578.79433,151090416.083863,0.100595190299972,0.0344364711911215
1830,1810,Humphreys,470,0850,54,850,HUMPHREYS,Tennessee,G4700850,Humphreys,470,0850,54,850,HUMPHREYS,Tennessee,G4700850,2230578758.71013,4387511578.79433,1251402555.57018,0.561021461664877,0.285219202980215
1830,1810,Hardin,470,0710,54,710,HARDIN,Tennessee,G4700710,Humphreys,470,0850,54,850,HUMPHREYS,Tennessee,G4700850,1570603971.19333,4387511578.79433,1066058998.44783,0.678757355769224,0.242975768679515
1830,1810,Perry,470,1350,54,1350,PERRY,Tennessee,G4701350,Humphreys,470,0850,54,850,HUMPHREYS,Tennessee,G4700850,1706592272.84785,4387511578.79433,894660151.842326,0.524237784312346,0.203910607590505
1830,1810,Wayne,470,1810,54,1810,WAYNE,Tennessee,G4701810,Humphreys,470,0850,54,850,HUMPHREYS,Tennessee,G4700850,2065765024.46793,4387511578.79433,1024299459.05539,0.49584509705755,0.233457950061266
1830,1810,Cumberland,510,0490,40,490,CUMBERLAND,Virginia,G5100490,Cumberland,510,0490,40,490,CUMBERLAND,Virginia,G5100490,776299022.994046,776299022.994046,776299022.994046,1,1
1830,1810,Franklin,250,0110,3,110,FRANKLIN,Massachusetts,G2500110,Hampshire,250,0150,3,150,HAMPSHIRE,Massachusetts,G2500150,1795967672.18674,4925877907.07,1770278065.10211,0.985695952392423,0.359383260912997
1830,1810,Hampden,250,0130,3,130,HAMPDEN,Massachusetts,G2500130,Hampshire,250,0150,3,150,HAMPSHIRE,Massachusetts,G2500150,1634206970.23417,4925877907.07,1634206970.23417,1,0.331759536282585
1830,1810,Worcester,250,0270,3,270,WORCESTER,Massachusetts,G2500270,Hampshire,250,0150,3,150,HAMPSHIRE,Massachusetts,G2500150,4052913276.09492,4925877907.07,1379942.59603129,0.000340481649131386,0.000280141453374369
1830,1810,Hampshire,250,0150,3,150,HAMPSHIRE,Massachusetts,G2500150,Hampshire,250,0150,3,150,HAMPSHIRE,Massachusetts,G2500150,1520012928.73588,4925877907.07,1520012928.73588,1,0.308577061269472
1830,1810,Rowan,370,1590,47,1590,ROWAN,North Carolina,G3701590,Rowan,370,1590,47,1590,ROWAN,North Carolina,G3701590,2157512624.74929,3572822637.04362,2157512624.69831,0.999999999976371,0.603867822132803
1830,1810,Davidson,370,0570,47,570,DAVIDSON,North Carolina,G3700570,Rowan,370,1590,47,1590,ROWAN,North Carolina,G3701590,1415310011.36774,3572822637.04362,1415310011.36774,1,0.396132177593584
1830,1810,Columbiana,390,0290,24,290,COLUMBIANA,Ohio,G3900290,Columbiana,390,0290,24,290,COLUMBIANA,Ohio,G3900290,2204988644.19632,2204988644.19632,2204988644.19632,1,1
1830,1810,Bryan,130,0290,44,290,BRYAN,Georgia,G1300290,Bryan,130,0290,44,290,BRYAN,Georgia,G1300290,1269513283.47777,1269513283.47777,1269513283.47777,1,1
1830,1810,Queen Annes,240,0350,52,330,QUEEN ANNES,Maryland,G2400350,Queen Annes,240,0350,52,330,QUEEN ANNES,Maryland,G2400350,977359136.695962,977359136.695962,977359136.695962,1,1
1830,1810,Bristol,250,0050,3,50,BRISTOL,Massachusetts,G2500050,Bristol,250,0050,3,50,BRISTOL,Massachusetts,G2500050,1506544944.36951,1506544944.36951,1506544944.36951,1,1
1830,1810,Wayne,370,1910,47,1910,WAYNE,North Carolina,G3701910,Wayne,370,1910,47,1910,WAYNE,North Carolina,G3701910,1605926026.16114,1605926026.16114,1605926026.16114,1,1
1830,1810,Lee,510,1050,40,1050,LEE,Virginia,G5101050,Lee,510,1050,40,1050,LEE,Virginia,G5101050,1423011688.85694,1643365386.52283,1331597716.00497,0.935760209443259,0.810287065144095
1830,1810,Scott,510,1690,40,1690,SCOTT,Virginia,G5101690,Lee,510,1050,40,1050,LEE,Virginia,G5101050,1678527793.6426,1643365386.52283,311767670.517764,0.185738759702747,0.18971293485585
1830,1810,Nelson,210,1790,51,1790,NELSON,Kentucky,G2101790,Nelson,210,1790,51,1790,NELSON,Kentucky,G2101790,1098347851.39255,1248739115.3098,1098347851.39255,1,0.879565505658134
1830,1810,Spencer,210,2150,51,2150,SPENCER,Kentucky,G2102150,Nelson,210,1790,51,1790,NELSON,Kentucky,G2101790,496752794.766608,1248739115.3098,150391263.917275,0.302748702174758,0.12043449434189
1830,1810,Plaquemines,220,0750,45,750,PLAQUEMINES,Louisiana,G2200750,St Bernard,417,0315,,,,Orleans Territory,G4170315,2832160549.76571,1257318906.32384,620768.646491703,0.0002191855424803,0.000493724100838275
1830,1810,St Bernard,220,0870,45,870,ST BERNARD,Louisiana,G2200870,St Bernard,417,0315,,,,Orleans Territory,G4170315,1256698137.67735,1257318906.32384,1256698137.67735,1,0.999506275899162
1830,1810,Cumberland,340,0110,12,110,CUMBERLAND,New Jersey,G3400110,Cumberland,340,0110,12,110,CUMBERLAND,New Jersey,G3400110,1355212420.76132,1355212420.76132,1355212420.76132,1,1
1830,1810,Suffolk,360,1030,13,1030,SUFFOLK,New York,G3601030,Suffolk,360,1030,13,1030,SUFFOLK,New York,G3601030,2416189172.24299,2416189172.24299,2416189172.24299,1,1
1830,1810,Salem,340,0330,12,330,SALEM,New Jersey,G3400330,Salem,340,0330,12,330,SALEM,New Jersey,G3400330,902475628.327232,902475628.327232,902475628.327232,1,1
1830,1810,Arkansas,055,0015,42,10,ARKANSAS,Arkansas Territory,G0550015,Indian lands,225,0025,,,,Louisiana Territory,G2250025,6360156734.62363,2057597373483.6,2380461641.16183,0.374277197950641,0.00115691323863405
1830,1810,Sevier,055,0415,42,1330,SEVIER,Arkansas Territory,G0550415,Indian lands,225,0025,,,,Louisiana Territory,G2250025,4766183496.57655,2057597373483.6,4766183496.57655,1,0.00231638296101982
1830,1810,Jackson,290,0950,34,950,JACKSON,Missouri,G2900950,Indian lands,225,0025,,,,Louisiana Territory,G2250025,5273797449.75085,2057597373483.6,4166993144.19791,0.790131434493141,0.00202517421430365
1830,1810,Crawford,290,0550,34,550,CRAWFORD,Missouri,G2900550,Indian lands,225,0025,,,,Louisiana Territory,G2250025,16540634692.9459,2057597373483.6,1349341938.52051,0.0815773979396306,0.000655785216247636
1830,1810,Jefferson,055,0235,42,690,JEFFERSON,Arkansas Territory,G0550235,Indian lands,225,0025,,,,Louisiana Territory,G2250025,1801777106.22717,2057597373483.6,893046835.196055,0.495647786904148,0.000434024093685582
1830,1810,Wayne,290,2230,34,2230,WAYNE,Missouri,G2902230,Indian lands,225,0025,,,,Louisiana Territory,G2250025,46964920281.3705,2057597373483.6,4659871584.49679,0.099220259644414,0.00226471497512043
1830,1810,Union,055,0435,42,1390,UNION,Arkansas Territory,G0550435,Indian lands,225,0025,,,,Louisiana Territory,G2250025,14487149711.2784,2057597373483.6,14487149711.2784,1,0.00704080880835836
1830,1810,Conway,055,0075,42,290,CONWAY,Arkansas Territory,G0550075,Indian lands,225,0025,,,,Louisiana Territory,G2250025,6062585091.31763,2057597373483.6,1478403514.72315,0.243856950864147,0.000718509623785216
1830,1810,Chicot,055,0035,42,170,CHICOT,Arkansas Territory,G0550035,Indian lands,225,0025,,,,Louisiana Territory,G2250025,4658475626.58792,2057597373483.6,4658475626.58792,1,0.00226403653436869
1830,1810,Hempstead,055,0135,42,570,HEMPSTEAD,Arkansas Territory,G0550135,Indian lands,225,0025,,,,Louisiana Territory,G2250025,4180115667.2126,2057597373483.6,4180115667.2126,1,0.00203155180944632
1830,1810,Pulaski,055,0375,42,1190,PULASKI,Arkansas Territory,G0550375,Indian lands,225,0025,,,,Louisiana Territory,G2250025,11364693510.1382,2057597373483.6,5172010574.09657,0.455094593574628,0.00251361643475474
1830,1810,Washington,055,0455,42,1430,WASHINGTON,Arkansas Territory,G0550455,Indian lands,225,0025,,,,Louisiana Territory,G2250025,6472893259.80996,2057597373483.6,2865895688.34127,0.442753429310437,0.00139283599662124
1830,1810,Lafayette,055,0255,42,730,LAFAYETTE,Arkansas Territory,G0550255,Indian lands,225,0025,,,,Louisiana Territory,G2250025,4462347521.94422,2057597373483.6,4462347521.94422,1,0.00216871754379686
1830,1810,Pope,055,0355,42,1150,POPE,Arkansas Territory,G0550355,Indian lands,225,0025,,,,Louisiana Territory,G2250025,7045639675.10278,2057597373483.6,3211701533.78384,0.455842433318446,0.00156089892763923
1830,1810,Miller,055,0295,42,895,MILLER (OLD),Arkansas Territory,G0550295,Indian lands,225,0025,,,,Louisiana Territory,G2250025,8374028707.37011,2057597373483.6,8374028707.37011,1,0.00406980919361912
1830,1810,Hot Spring,055,0155,42,590,HOT SPRING,Arkansas Territory,G0550155,Indian lands,225,0025,,,,Louisiana Territory,G2250025,7072634965.94551,2057597373483.6,7072634965.94551,1,0.00343732698004529
1830,1810,Unattached,290,2157,,,Unattached,Missouri,G2902157,Indian lands,225,0025,,,,Louisiana Territory,G2250025,228206913.195454,2057597373483.6,228206913.195454,1,0.00011090941120764
1830,1810,Crawford,055,0095,42,330,CRAWFORD,Arkansas Territory,G0550095,Indian lands,225,0025,,,,Louisiana Territory,G2250025,7684042601.02515,2057597373483.6,6275384970.85341,0.816677535079803,0.00304986050804921
1830,1810,Clark,055,0055,42,190,CLARK,Arkansas Territory,G0550055,Indian lands,225,0025,,,,Louisiana Territory,G2250025,4386245763.40772,2057597373483.6,4386245763.40772,1,0.00213173180522758
1830,1810,Unorganized,485,0000,,,,Unorganized Territory,G4850000,Indian lands,225,0025,,,,Louisiana Territory,G2250025,1848685801781.74,2057597373483.6,1715771859543.46,0.928103552204394,0.833871524942017
1830,1810,Marlboro,450,0690,48,690,MARLBORO,South Carolina,G4500690,Marlboro,450,0690,48,690,MARLBORO,South Carolina,G4500690,1256871236.35712,1256871236.35712,1256871236.35712,1,1
1830,1810,Botetourt,510,0230,40,230,BOTETOURT,Virginia,G5100230,Botetourt,510,0230,40,230,BOTETOURT,Virginia,G5100230,2633474108.36262,3451149884.00124,2633474108.36262,1,0.76307149700186
1830,1810,Bath,510,0170,40,170,BATH,Virginia,G5100170,Botetourt,510,0230,40,230,BOTETOURT,Virginia,G5100230,1853546181.4836,3451149884.00124,59061950.69153,0.0318642995149201,0.0171137020056208
1830,1810,Alleghany,510,0050,40,50,ALLEGHANY,Virginia,G5100050,Botetourt,510,0230,40,230,BOTETOURT,Virginia,G5100230,1190830429.82429,3451149884.00124,758613825.051022,0.637046052948913,0.219814801022635
1830,1810,Williamsburg,450,0890,48,890,WILLIAMSBURG,South Carolina,G4500890,Williamsburg,450,0890,48,890,WILLIAMSBURG,South Carolina,G4500890,2950899678.72553,2950899678.72553,2950899678.72553,1,1
1830,1810,Washington,510,1910,40,1910,WASHINGTON,Virginia,G5101910,Washington,510,1910,40,1910,WASHINGTON,Virginia,G5101910,2022127305.44004,2387235505.38366,2022127305.44004,1,0.847058156130709
1830,1810,Scott,510,1690,40,1690,SCOTT,Virginia,G5101690,Washington,510,1910,40,1910,WASHINGTON,Virginia,G5101910,1678527793.6426,2387235505.38366,320061119.419222,0.190679666211933,0.134071866264315
1830,1810,Tazewell,510,1850,40,1850,TAZEWELL,Virginia,G5101850,Washington,510,1910,40,1910,WASHINGTON,Virginia,G5101910,3725397761.51285,2387235505.38366,45047080.8167747,0.0120918848672099,0.0188699777274531
1830,1810,Armstrong,420,0050,14,50,ARMSTRONG,Pennsylvania,G4200050,Armstrong,420,0050,14,50,ARMSTRONG,Pennsylvania,G4200050,2575985669.11491,2575985669.11491,2575985669.11491,1,1
1830,1810,Columbia,360,0210,13,210,COLUMBIA,New York,G3600210,Columbia,360,0210,13,210,COLUMBIA,New York,G3600210,1679000139.91489,1679000139.91489,1679000139.91489,1,1
1830,1810,Garrard,210,0790,51,790,GARRARD,Kentucky,G2100790,Garrard,210,0790,51,790,GARRARD,Kentucky,G2100790,605739199.975621,605739199.975621,605739199.975621,1,1
1830,1810,Brown,390,0150,24,150,BROWN,Ohio,G3900150,Adams,390,0010,24,10,ADAMS,Ohio,G3900010,1317146881.33861,1882140248.29781,357044192.140976,0.271073938069924,0.189701161995704
1830,1810,Adams,390,0010,24,10,ADAMS,Ohio,G3900010,Adams,390,0010,24,10,ADAMS,Ohio,G3900010,1517177965.14882,1882140248.29781,1517177965.14882,1,0.80609187679874
1830,1810,Pike,390,1310,24,1310,PIKE,Ohio,G3901310,Adams,390,0010,24,10,ADAMS,Ohio,G3900010,1155900048.91991,1882140248.29781,7918091.11597585,0.00685015207272862,0.00420696126292231
1830,1810,Elbert,130,1050,44,1050,ELBERT,Georgia,G1301050,Elbert,130,1050,44,1050,ELBERT,Georgia,G1301050,1256036516.04793,1572404466.91246,1256036516.04793,1,0.79879989053596
1830,1810,Madison,130,1950,44,1950,MADISON,Georgia,G1301950,Elbert,130,1050,44,1050,ELBERT,Georgia,G1301050,717327840.970059,1572404466.91246,316367950.922389,0.44103676569218,0.201200109500835
1830,1810,West Baton Rouge,220,1210,45,1210,WEST BATON ROUGE,Louisiana,G2201210,Pointe Coupee,417,0275,,,,Orleans Territory,G4170275,578715117.997731,1658593195.156,110676222.232263,0.191244739925209,0.0667289740217779
1830,1810,Iberville,220,0470,45,470,IBERVILLE,Louisiana,G2200470,Pointe Coupee,417,0275,,,,Orleans Territory,G4170275,1399100117.75571,1658593195.156,75933402.9473801,0.0542730302025739,0.0457818126645805
1830,1810,Pointe Coupee,220,0770,45,770,POINTE COUPEE,Louisiana,G2200770,Pointe Coupee,417,0275,,,,Orleans Territory,G4170275,1473073556.5844,1658593195.156,1471983550.37948,0.999260046316054,0.887489201498276
1830,1810,Bath,510,0170,40,170,BATH,Virginia,G5100170,Bath,510,0170,40,170,BATH,Virginia,G5100170,1853546181.4836,3391460082.35611,1794484230.79198,0.968135700485031,0.529118487971506
1830,1810,Alleghany,510,0050,40,50,ALLEGHANY,Virginia,G5100050,Bath,510,0170,40,170,BATH,Virginia,G5100170,1190830429.82429,3391460082.35611,333082871.442974,0.279706382286621,0.0982122340686891
