year_1,year_2,nhgisnam_1,nhgisst_1,nhgiscty_1,icpsrst_1,icpsrcty_1,icpsrnam_1,statenam_1,gisjoin_1,nhgisnam_2,nhgisst_2,nhgiscty_2,icpsrst_2,icpsrcty_2,icpsrnam_2,statenam_2,gisjoin_2,area_1,area_2,area_intersection,weight_value,weight_count
1810,1840,Ulster,360,1110,13,1110,ULSTER,New York,G3601110,Greene,360,0390,13,390,GREENE,New York,G3600390,3013565404.52769,1704542562.68618,7240530.22713876,0.00240264578836097,0.00424778493986589
1810,1840,Greene,360,0390,13,390,GREENE,New York,G3600390,Greene,360,0390,13,390,GREENE,New York,G3600390,1729488626.45092,1704542562.68618,1697302036.18377,0.981389533429196,0.995752217245311
1810,1840,Barnstable,250,0010,3,10,BARNSTABLE,Massachusetts,G2500010,Barnstable,250,0010,3,10,BARNSTABLE,Massachusetts,G2500010,1087060716.26913,1087060716.26913,1087060716.26913,1,1
1810,1840,Grayson,210,0850,51,850,GRAYSON,Kentucky,G2100850,Grayson,210,0850,51,850,GRAYSON,Kentucky,G2100850,1606179968.89604,1323096070.67858,1323096070.67858,0.823753313016331,1
1810,1840,Michilimackinac,265,0235,,,,Michigan Territory,G2650235,Kent,260,0810,23,810,KENT,Michigan,G2600810,44985474075.6379,6343570991.13211,1268140824.19764,0.0281900068912335,0.199909613366102
1810,1840,Indian Lands,265,0165,,,,Michigan Territory,G2650165,Kent,260,0810,23,810,KENT,Michigan,G2600810,46027335121.5964,6343570991.13211,5075430167.22783,0.110269911430227,0.800090386680144
1810,1840,Knox,185,0115,,,,Indiana Territory,G1850115,Clay,180,0210,22,210,CLAY,Indiana,G1800210,21261233308.83,933410977.434199,913760784.684072,0.042977788325411,0.978947973373805
1810,1840,Indian Lands,185,0113,,,,Indiana Territory,G1850113,Clay,180,0210,22,210,CLAY,Indiana,G1800210,71333544591.9281,933410977.434199,19650192.7501558,0.000275469176003619,0.0210520266262254
1810,1840,Suffolk,360,1030,13,1030,SUFFOLK,New York,G3601030,Suffolk,360,1030,13,1030,SUFFOLK,New York,G3601030,2416189172.24299,2416189172.24299,2416189172.24299,1,1
1810,1840,Indian Lands,130,1535,,,Indian Lands,Georgia,G1301535,Rabun,130,2410,44,2410,RABUN,Georgia,G1302410,93973131292.0389,997896511.542969,997896511.542969,0.0106189556293684,1
1810,1840,Nicholas,210,1810,51,1810,NICHOLAS,Kentucky,G2101810,Fleming,210,0690,51,690,FLEMING,Kentucky,G2100690,717252004.348553,1381307230.13356,59018921.019844,0.0822847767061288,0.042726860275782
1810,1840,Fleming,210,0690,51,690,FLEMING,Kentucky,G2100690,Fleming,210,0690,51,690,FLEMING,Kentucky,G2100690,1330240516.46957,1381307230.13356,1322288309.11371,0.994021977787166,0.957273139724211
1810,1840,Morris,340,0270,12,270,MORRIS,New Jersey,G3400270,Morris,340,0270,12,270,MORRIS,New Jersey,G3400270,1246520576.66855,1246520576.66855,1246520576.66855,1,1
